Total_Stops,Price,Dept_time_hrs,Dept_time_mins,Journey_Day,Journey_month,Journey_year,Arrival_time_hrs,Arrival_time_mins,duration_hours,duration_minutes,Arrival_Date_day,Arrival_Date_month,Arrival_Date_year,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
2,12436,12,55,9,6,2019,19,15,6,20,9,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14714,13,0,6,6,2019,19,0,6,0,6,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12898,19,45,21,5,2019,12,35,16,50,22,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12287,11,15,24,3,2019,18,15,7,0,24,3,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,7189,21,50,21,5,2019,3,35,5,45,22,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6961,17,0,21,5,2019,19,50,2,50,21,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,15292,13,55,24,3,2019,23,15,9,20,24,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,10368,5,30,1,6,2019,19,0,13,30,1,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,13292,21,25,6,6,2019,19,0,21,35,7,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9064,6,10,9,3,2019,23,0,16,50,9,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14388,21,10,18,5,2019,9,20,12,10,19,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4423,5,55,12,6,2019,8,35,2,40,12,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,8839,17,15,1,5,2019,9,25,16,10,2,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9870,17,0,24,5,2019,23,25,6,25,24,5,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,12819,23,5,27,6,2019,19,0,19,55,28,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7670,19,0,15,5,2019,1,30,6,30,16,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8066,20,25,9,5,2019,10,55,14,30,10,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,16697,5,5,6,3,2019,16,55,11,50,6,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,5684,15,0,12,6,2019,1,30,10,30,13,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,11200,11,25,1,6,2019,19,0,7,35,1,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13759,21,10,24,3,2019,20,40,23,30,25,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5694,13,0,24,3,2019,15,50,2,50,24,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12371,6,40,1,3,2019,10,25,3,45,1,3,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,6573,16,0,9,4,2019,1,30,9,30,10,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6393,6,0,6,3,2019,13,20,7,20,6,3,2019,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5224,11,30,6,6,2019,14,5,2,35,6,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5198,17,45,9,5,2019,20,45,3,0,9,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,13941,21,10,21,5,2019,4,40,7,30,22,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6300,9,30,15,3,2019,12,5,2,35,15,3,2019,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,12609,9,35,24,6,2019,12,35,3,0,24,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13587,9,0,3,6,2019,21,0,12,0,3,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13587,13,0,24,6,2019,21,0,8,0,24,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,10,0,27,6,2019,12,35,2,35,27,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,16439,10,0,6,3,2019,19,15,9,15,6,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14781,14,5,21,5,2019,22,35,8,30,21,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10262,19,45,3,6,2019,12,35,16,50,4,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,14,5,24,5,2019,18,15,4,10,24,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4823,18,25,15,6,2019,21,20,2,55,15,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5911,17,0,9,4,2019,19,50,2,50,9,4,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,13377,13,0,24,6,2019,1,30,12,30,25,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6145,7,10,27,3,2019,22,20,15,10,27,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1965,22,45,27,6,2019,0,15,1,30,28,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,6442,7,35,27,3,2019,16,10,8,35,27,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13941,16,30,6,5,2019,16,20,23,50,7,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,13002,6,10,3,3,2019,23,0,16,50,3,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8907,13,30,24,6,2019,23,0,9,30,24,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,14657,9,35,27,5,2019,12,35,3,0,27,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3873,22,20,6,5,2019,0,40,2,20,7,5,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,14781,14,5,21,5,2019,23,35,9,30,21,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5228,21,5,18,6,2019,23,55,2,50,18,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,7652,5,50,9,3,2019,8,40,2,50,9,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,7229,8,20,24,3,2019,11,15,2,55,24,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4226,6,20,1,5,2019,10,20,4,0,1,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12373,20,55,9,5,2019,19,0,22,5,10,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6860,8,30,15,3,2019,11,30,3,0,15,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10844,16,30,24,5,2019,12,0,19,30,25,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12373,15,0,18,5,2019,12,35,21,35,19,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4238,1,30,24,3,2019,4,15,2,45,24,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,13502,8,0,3,3,2019,5,5,21,5,4,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10953,20,25,6,5,2019,23,35,3,10,6,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3782,22,50,21,3,2019,1,20,2,30,22,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14781,14,5,12,5,2019,19,50,5,45,12,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4804,20,25,6,6,2019,23,10,2,45,6,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6860,20,30,3,3,2019,23,20,2,50,3,3,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,6117,9,10,24,5,2019,4,40,19,30,25,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,8016,15,15,15,6,2019,18,10,2,55,15,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,6216,6,0,21,6,2019,9,10,3,10,21,6,2019,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,8016,6,0,12,6,2019,8,45,2,45,12,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,11087,22,50,18,3,2019,10,25,11,35,19,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5678,7,5,18,5,2019,8,30,1,25,18,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,7229,11,10,9,5,2019,14,5,2,55,9,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,6860,7,10,3,3,2019,10,5,2,55,3,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10407,8,0,27,5,2019,19,0,11,0,27,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13797,7,5,24,6,2019,21,0,13,55,24,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6961,6,10,24,6,2019,8,55,2,45,24,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10624,17,0,9,5,2019,23,35,6,35,9,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,14300,12,15,15,6,2019,4,25,16,10,16,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5418,17,45,24,3,2019,20,5,2,20,24,3,2019,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,15129,5,30,18,5,2019,4,25,22,55,19,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3543,8,20,18,6,2019,10,35,2,15,18,6,2019,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,1965,13,15,21,6,2019,14,45,1,30,21,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,4282,4,55,6,5,2019,7,45,2,50,6,5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,14508,7,0,6,5,2019,10,0,3,0,6,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5162,6,50,12,5,2019,10,30,3,40,12,5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10262,19,15,12,6,2019,19,0,23,45,13,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,15237,7,0,9,3,2019,19,45,12,45,9,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12524,11,40,1,6,2019,19,0,7,20,1,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,18,55,18,5,2019,19,50,0,55,18,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5092,11,50,21,3,2019,13,0,1,10,21,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,8309,9,15,18,5,2019,19,15,10,0,18,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,4106,7,25,9,4,2019,13,20,5,55,9,4,2019,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14151,9,35,9,6,2019,10,55,1,20,9,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5177,2,15,6,4,2019,12,35,10,20,6,4,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,14,5,21,5,2019,20,45,6,40,21,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4823,16,55,18,5,2019,19,55,3,0,18,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10262,17,30,9,6,2019,19,0,1,30,9,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,13381,20,15,21,5,2019,19,15,23,0,22,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4332,11,35,1,5,2019,14,0,2,25,1,5,2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,12803,10,55,15,5,2019,7,40,20,45,16,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8529,14,5,12,6,2019,16,20,2,15,12,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3873,9,0,3,4,2019,11,25,2,25,3,4,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,10844,8,25,6,6,2019,16,20,7,55,6,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6144,19,50,3,5,2019,22,50,3,0,3,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,7229,11,10,1,5,2019,14,5,2,55,1,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,12767,7,5,21,3,2019,18,50,11,45,21,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7229,15,15,6,5,2019,18,10,2,55,6,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,7354,11,25,12,6,2019,19,15,7,50,12,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4049,9,10,21,5,2019,10,40,1,30,21,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,13377,11,30,27,5,2019,1,30,14,0,28,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6144,10,10,15,3,2019,13,0,2,50,15,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,8266,6,0,15,5,2019,19,15,13,15,15,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,10975,7,5,15,5,2019,9,25,2,20,15,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12192,7,0,15,6,2019,19,0,12,0,15,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,12273,6,20,27,3,2019,19,45,13,25,27,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,15136,16,0,6,3,2019,1,35,9,35,7,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,7,5,9,6,2019,12,35,5,30,9,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,17,30,3,6,2019,19,0,1,30,3,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,2228,15,50,24,3,2019,17,20,1,30,24,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,3597,19,35,27,6,2019,21,55,2,20,27,6,2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,3841,6,55,15,5,2019,9,30,2,35,15,5,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,9899,16,30,12,6,2019,23,35,7,5,12,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,13587,2,15,9,6,2019,11,30,9,15,9,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4409,19,55,9,6,2019,22,25,2,30,9,6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2227,21,20,6,5,2019,22,50,1,30,6,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,4937,6,20,3,3,2019,7,40,1,20,3,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,9319,5,35,24,3,2019,11,20,5,45,24,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14151,9,35,12,5,2019,18,0,8,25,12,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14714,13,0,9,6,2019,19,0,6,0,9,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7229,17,45,3,5,2019,20,45,3,0,3,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,11982,17,45,3,5,2019,20,5,2,20,3,5,2019,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,4990,18,25,12,4,2019,21,20,2,55,12,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,9103,10,35,21,5,2019,19,0,8,25,21,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6300,9,30,12,3,2019,12,5,2,35,12,3,2019,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,14441,5,30,24,6,2019,12,35,7,5,24,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8366,9,25,12,6,2019,18,30,9,5,12,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7317,15,45,18,5,2019,22,5,6,20,18,5,2019,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,3898,7,45,24,3,2019,10,40,2,55,24,3,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14714,22,50,1,6,2019,19,0,20,10,2,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3841,9,0,18,6,2019,11,25,2,25,18,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,15373,9,0,1,5,2019,19,15,10,15,1,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,11222,8,20,9,5,2019,11,10,2,50,9,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7155,4,55,24,6,2019,19,15,14,20,24,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,15200,15,15,9,3,2019,1,35,10,20,10,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7832,18,40,21,3,2019,7,40,13,0,22,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6593,16,0,3,6,2019,21,0,5,0,3,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3,13007,7,0,6,5,2019,10,30,3,30,6,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,15400,9,55,6,3,2019,18,50,8,55,6,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6528,14,35,9,6,2019,14,35,0,0,9,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,10368,9,40,24,6,2019,12,35,2,55,24,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6162,4,55,24,4,2019,21,0,16,5,24,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,17261,14,5,6,3,2019,9,0,18,55,7,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7064,16,30,1,4,2019,20,45,4,15,1,4,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,13882,11,45,9,6,2019,12,35,0,50,9,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6216,14,40,3,6,2019,17,50,3,10,3,6,2019,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2,19644,11,40,18,5,2019,19,0,7,20,18,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4544,15,15,9,5,2019,18,10,2,55,9,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3384,14,40,27,3,2019,17,5,2,25,27,3,2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,4804,15,15,6,6,2019,17,45,2,30,6,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10031,19,45,24,3,2019,19,40,23,55,25,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8586,21,10,12,5,2019,8,15,11,5,13,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7832,7,0,21,3,2019,13,15,6,15,21,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10027,17,0,24,5,2019,9,5,16,5,25,5,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,2754,12,0,18,3,2019,13,25,1,25,18,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,12767,8,0,21,3,2019,4,25,20,25,22,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8777,16,40,9,5,2019,0,15,7,35,10,5,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7870,14,25,24,6,2019,19,35,5,10,24,6,2019,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,9416,12,0,12,6,2019,11,10,23,10,13,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2175,22,45,6,5,2019,0,15,1,30,7,5,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,9646,9,45,24,6,2019,22,30,12,45,24,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13731,20,0,24,5,2019,4,40,8,40,25,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,11552,7,5,6,3,2019,19,15,12,10,6,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,10783,8,50,18,3,2019,23,25,14,35,18,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11467,17,0,1,5,2019,14,25,21,25,2,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8879,7,0,3,6,2019,19,15,12,15,3,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6795,12,50,6,6,2019,1,30,12,40,7,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14871,7,30,3,3,2019,15,30,8,0,3,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,10975,7,5,15,6,2019,9,25,2,20,15,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,15170,9,50,24,5,2019,23,15,13,25,24,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7001,14,35,1,5,2019,14,35,0,0,1,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8576,9,25,18,5,2019,18,30,9,5,18,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,15129,19,30,9,5,2019,4,25,8,55,10,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4823,8,30,9,4,2019,11,20,2,50,9,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10844,6,30,21,5,2019,19,50,13,20,21,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8085,20,20,9,6,2019,20,20,0,0,9,6,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,20747,18,20,3,3,2019,4,25,10,5,4,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10203,17,30,6,5,2019,8,55,15,25,7,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,12898,19,45,21,5,2019,19,0,23,15,22,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13941,6,30,12,5,2019,8,15,1,45,12,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7503,10,35,18,5,2019,21,0,10,25,18,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,14714,9,0,1,6,2019,19,0,10,0,1,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,5054,7,35,24,6,2019,12,10,4,35,24,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,8722,20,55,15,3,2019,23,50,2,55,15,3,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
